-2.300000,2.800000,116.169485
-2.300000,2.900000,139.219274
-2.200000,-1.000000,2852.782212
-2.200000,-0.900000,2020.396796
-2.200000,-0.800000,1451.054279
-2.200000,-0.700000,1056.833316
-2.200000,-0.600000,780.542289
-2.200000,-0.500000,584.565424
-2.200000,-0.400000,443.893401
-2.200000,-0.300000,341.727471
-2.200000,-0.200000,266.678340
-2.200000,-0.100000,210.955248
-2.200000,-0.000000,169.171604
-2.200000,0.100000,137.547580
-2.200000,0.200000,113.390577
-2.200000,0.300000,94.776567
-2.200000,0.400000,80.349066
-2.200000,0.500000,69.153026
-2.200000,0.600000,60.476514
-2.200000,0.700000,53.740599
-2.200000,0.800000,48.470470
-2.200000,0.900000,44.312339
-2.200000,1.000000,41.034150
-2.200000,1.100000,38.492749
-2.200000,1.200000,36.594004
-2.200000,1.300000,35.269264
-2.200000,1.400000,34.468402
-2.200000,1.500000,34.159786
-2.200000,1.600000,34.331046
-2.200000,1.700000,34.989576
-2.200000,1.800000,36.163496
-2.200000,1.900000,37.903756
-2.200000,2.000000,40.287861
-2.200000,2.100000,43.425647
-2.200000,2.200000,47.467734
-2.200000,2.300000,52.617576
-2.200000,2.400000,59.148439
-2.200000,2.500000,67.427315
-2.200000,2.600000,77.948644
-2.200000,2.700000,91.382153
-2.200000,2.800000,108.641145
-2.200000,2.900000,130.980728
-2.100000,-1.000000,2153.931517
-2.100000,-0.900000,1534.637383
-2.100000,-0.800000,1108.813878
-2.100000,-0.700000,812.432162
-2.100000,-0.600000,603.642827
-2.100000,-0.500000,454.786535
-2.100000,-0.400000,347.379453
-2.100000,-0.300000,268.939868
-2.100000,-0.200000,210.965275
-2.100000,-0.100000,167.626619
-2.100000,-0.000000,134.901956
-2.100000,0.100000,109.982971
-2.100000,0.200000,90.874685
-2.100000,0.300000,76.149332
-2.100000,0.400000,64.796654
-2.100000,0.500000,56.093093
-2.100000,0.600000,49.465387
-2.100000,0.700000,44.404439
-2.100000,0.800000,40.472878
-2.100000,0.900000,37.356472
-2.100000,1.000000,34.876622
-2.100000,1.100000,32.947628
-2.100000,1.200000,31.523336
-2.100000,1.300000,30.568667
-2.100000,1.400000,30.055212
-2.100000,1.500000,29.965539
-2.100000,1.600000,30.297037
-2.100000,1.700000,31.064018
-2.100000,1.800000,32.299450
-2.100000,1.900000,34.057498
-2.100000,2.000000,36.417528
-2.100000,2.100000,39.490108
-2.100000,2.200000,43.425647
-2.100000,2.300000,48.426646
-2.100000,2.400000,54.764940
-2.100000,2.500000,62.805974
-2.100000,2.600000,73.043138
-2.100000,2.700000,86.146575
-2.100000,2.800000,103.033090
-2.100000,2.900000,124.967062
-2.000000,-1.000000,1649.207444
-2.000000,-0.900000,1182.102179
-2.000000,-0.800000,859.238938
-2.000000,-0.700000,633.357352
-2.000000,-0.600000,473.421087
-2.000000,-0.500000,358.817213
-2.000000,-0.400000,275.696644
-2.000000,-0.300000,214.647801
-2.000000,-0.200000,169.213468
-2.000000,-0.100000,134.942764
-2.000000,-0.000000,108.772286
-2.000000,0.100000,88.601216
-2.000000,0.200000,72.990670
-2.000000,0.300000,60.957908
-2.000000,0.400000,51.825442
-2.000000,0.500000,45.071933
-2.000000,0.600000,40.192103
-2.000000,0.700000,36.649038
-2.000000,0.800000,33.954972
-2.000000,0.900000,31.784392
-2.000000,1.000000,29.998917
-2.000000,1.100000,28.577338
-2.000000,1.200000,27.531723
-2.000000,1.300000,26.866444
-2.000000,1.400000,26.576182
-2.000000,1.500000,26.656799
-2.000000,1.600000,27.113976
-2.000000,1.700000,27.967695
-2.000000,1.800000,29.254991
-2.000000,1.900000,31.032970
-2.000000,2.000000,33.383114
-2.000000,2.100000,36.417528
-2.000000,2.200000,40.287861
-2.000000,2.300000,45.197881
-2.000000,2.400000,51.421183
-2.000000,2.500000,59.326151
-2.000000,2.600000,69.411336
-2.000000,2.700000,82.355908
-2.000000,2.800000,99.092148
-2.000000,2.900000,120.910451
-1.900000,-1.000000,1280.556660
-1.900000,-0.900000,923.388312
-1.900000,-0.800000,675.226381
-1.900000,-0.700000,500.715634
-1.900000,-0.600000,376.528868
-1.900000,-0.500000,287.098725
-1.900000,-0.400000,221.909186
-1.900000,-0.300000,173.761611
-1.900000,-0.200000,137.663692
-1.900000,-0.100000,110.126310
-1.900000,-0.000000,88.726755
-1.900000,0.100000,71.836913
-1.900000,0.200000,58.443435
-1.900000,0.300000,47.998426
-1.900000,0.400000,40.232990
-1.900000,0.500000,34.903714
-1.900000,0.600000,31.567684
-1.900000,0.700000,29.560111
-1.900000,0.800000,28.206285
-1.900000,0.900000,27.067203
-1.900000,1.000000,26.005787
-1.900000,1.100000,25.073107
-1.900000,1.200000,24.363076
-1.900000,1.300000,23.939105
-1.900000,1.400000,23.829501
-1.900000,1.500000,24.047340
-1.900000,1.600000,24.607358
-1.900000,1.700000,25.534984
-1.900000,1.800000,26.871066
-1.900000,1.900000,28.675703
-1.900000,2.000000,31.032970
-1.900000,2.100000,34.057498
-1.900000,2.200000,37.903756
-1.900000,2.300000,42.779123
-1.900000,2.400000,48.962280
-1.900000,2.500000,56.829196
-1.900000,2.600000,66.890048
-1.900000,2.700000,79.842041
-1.900000,2.800000,96.645554
-1.900000,2.900000,118.634840
-1.800000,-1.000000,1008.329395
-1.800000,-0.900000,731.465455
-1.800000,-0.800000,538.102335
-1.800000,-0.700000,401.433365
-1.800000,-0.600000,303.689526
-1.800000,-0.500000,232.957291
-1.800000,-0.400000,181.147096
-1.800000,-0.300000,142.680267
-1.800000,-0.200000,113.634902
-1.800000,-0.100000,91.199615
-1.800000,-0.000000,73.351662
-1.800000,0.100000,58.711181
-1.800000,0.200000,46.516467
-1.800000,0.300000,36.604205
-1.800000,0.400000,29.221550
-1.800000,0.500000,24.596758
-1.800000,0.600000,22.484659
-1.800000,0.700000,22.069280
-1.800000,0.800000,22.331406
-1.800000,0.900000,22.536233
-1.800000,1.000000,22.433096
-1.800000,1.100000,22.116936
-1.800000,1.200000,21.787944
-1.800000,1.300000,21.605656
-1.800000,1.400000,21.660156
-1.800000,1.500000,21.997110
-1.800000,1.600000,22.646848
-1.800000,1.700000,23.642471
-1.800000,1.800000,25.029354
-1.800000,1.900000,26.871066
-1.800000,2.000000,29.254991
-1.800000,2.100000,32.299450
-1.800000,2.200000,36.163496
-1.800000,2.300000,41.060648
-1.800000,2.400000,47.278243
-1.800000,2.500000,55.204816
-1.800000,2.600000,65.369135
-1.800000,2.700000,78.496199
-1.800000,2.800000,95.588278
-1.800000,2.900000,118.043146
-1.700000,-1.000000,805.167383
-1.700000,-0.900000,587.602120
-1.700000,-0.800000,434.870845
-1.700000,-0.700000,326.373715
-1.700000,-0.600000,248.392998
-1.700000,-0.500000,191.689438
-1.700000,-0.400000,149.959417
-1.700000,-0.300000,118.827817
-1.700000,-0.200000,95.176636
-1.700000,-0.100000,76.694237
-1.700000,-0.000000,61.603014
-1.700000,0.100000,48.584325
-1.700000,0.200000,36.910414
-1.700000,0.300000,26.643066
-1.700000,0.400000,18.565326
-1.700000,0.500000,13.603998
-1.700000,0.600000,12.013014
-1.700000,0.700000,12.999387
-1.700000,0.800000,15.143948
-1.700000,0.900000,17.197102
-1.700000,1.000000,18.562637
-1.700000,1.100000,19.242735
-1.700000,1.200000,19.517222
-1.700000,1.300000,19.679561
-1.700000,1.400000,19.933332
-1.700000,1.500000,20.395626
-1.700000,1.600000,21.133837
-1.700000,1.700000,22.198257
-1.700000,1.800000,23.642445
-1.700000,1.900000,25.534977
-1.700000,2.000000,27.967694
-1.700000,2.100000,31.064018
-1.700000,2.200000,34.989576
-1.700000,2.300000,39.966844
-1.700000,2.400000,46.295752
-1.700000,2.500000,54.382924
-1.700000,2.600000,64.783452
-1.700000,2.700000,78.261063
-1.700000,2.800000,95.875474
-1.700000,2.900000,119.110329
-1.600000,-1.000000,652.003664
-1.600000,-0.900000,478.688476
-1.600000,-0.800000,356.398276
-1.600000,-0.700000,269.088912
-1.600000,-0.600000,206.026958
-1.600000,-0.500000,159.950052
-1.600000,-0.400000,125.881062
-1.600000,-0.300000,100.348532
-1.600000,-0.200000,80.852991
-1.600000,-0.100000,65.478200
-1.600000,-0.000000,52.621291
-1.600000,0.100000,40.919194
-1.600000,0.200000,29.482755
-1.600000,0.300000,18.345468
-1.600000,0.400000,8.658192
-1.600000,0.500000,2.123165
-1.600000,0.600000,-0.169644
-1.600000,0.700000,1.420372
-1.600000,0.800000,5.303686
-1.600000,0.900000,9.643719
-1.600000,1.000000,13.213378
-1.600000,1.100000,15.618374
-1.600000,1.200000,17.039278
-1.600000,1.300000,17.870917
-1.600000,1.400000,18.483693
-1.600000,1.500000,19.137064
-1.600000,1.600000,19.988078
-1.600000,1.700000,21.133052
-1.600000,1.800000,22.646552
-1.600000,1.900000,24.607291
-1.600000,2.000000,27.113970
-1.600000,2.100000,30.297041
-1.600000,2.200000,34.331050
-1.600000,2.300000,39.450637
-1.600000,2.400000,45.972813
-1.600000,2.500000,54.328568
-1.600000,2.600000,65.108180
-1.600000,2.700000,79.126687
-1.600000,2.800000,97.519290
-1.600000,2.900000,121.881615
-1.500000,-1.000000,535.419294
-1.500000,-0.900000,395.460099
-1.500000,-0.800000,296.203861
-1.500000,-0.700000,224.985644
-1.500000,-0.600000,173.292920
-1.500000,-0.500000,135.338351
-1.500000,-0.400000,107.137141
-1.500000,-0.300000,85.899591
-1.500000,-0.200000,69.607027
-1.500000,-0.100000,56.672373
-1.500000,-0.000000,45.654262
-1.500000,0.100000,35.135230
-1.500000,0.200000,23.975593
-1.500000,0.300000,11.950727
-1.500000,0.400000,0.257803
-1.500000,0.500000,-8.847794
-1.500000,0.600000,-13.345260
-1.500000,0.700000,-12.709509
-1.500000,0.800000,-8.128158
-1.500000,0.900000,-1.683818
-1.500000,1.000000,4.688748
-1.500000,1.100000,9.816336
-1.500000,1.200000,13.366954
-1.500000,1.300000,15.596631
-1.500000,1.400000,17.003617
-1.500000,1.500000,18.064978
-1.500000,1.600000,19.122905
-1.500000,1.700000,20.388673
-1.500000,1.800000,21.994918
-1.500000,1.900000,24.046852
-1.500000,2.000000,26.656752
-1.500000,2.100000,29.965571
-1.500000,2.200000,34.159819
-1.500000,2.300000,39.490107
-1.500000,2.400000,46.295752
-1.500000,2.500000,55.039450
-1.500000,2.600000,66.357063
-1.500000,2.700000,81.129789
-1.500000,2.800000,100.589734
-1.500000,2.900000,126.475701
-1.400000,-1.000000,445.880124
-1.400000,-0.900000,331.308386
-1.400000,-0.800000,249.646514
-1.400000,-0.700000,190.761751
-1.400000,-0.600000,147.810481
-1.400000,-0.500000,116.115330
-1.400000,-0.400000,92.438001
-1.400000,-0.300000,74.503328
-1.400000,-0.200000,60.664827
-1.400000,-0.100000,49.610473
-1.400000,-0.000000,40.063586
-1.400000,0.100000,30.602522
-1.400000,0.200000,19.881180
-1.400000,0.300000,7.347235
-1.400000,0.400000,-6.041123
-1.400000,0.500000,-17.935368
-1.400000,0.600000,-25.748479
-1.400000,0.700000,-27.986969
-1.400000,0.800000,-24.806441
-1.400000,0.900000,-17.700539
-1.400000,1.000000,-8.808243
-1.400000,1.100000,-0.184023
-1.400000,1.200000,6.797671
-1.400000,1.300000,11.696301
-1.400000,1.400000,14.827810
-1.400000,1.500000,16.846878
-1.400000,1.600000,18.385082
-1.400000,1.700000,19.892800
-1.400000,1.800000,21.647513
-1.400000,1.900000,23.826579
-1.400000,2.000000,26.575881
-1.400000,2.100000,30.055413
-1.400000,2.200000,34.468614
-1.400000,2.300000,40.086919
-1.400000,2.400000,47.278242
-1.400000,2.500000,56.545759
-1.400000,2.600000,68.583378
-1.400000,2.700000,84.356360
-1.400000,2.800000,105.219664
-1.400000,2.900000,133.093275
-1.300000,-1.000000,376.549713
-1.300000,-0.900000,281.476542
-1.300000,-0.800000,213.373113
-1.300000,-0.700000,164.022608
-1.300000,-0.600000,127.846859
-1.300000,-0.500000,101.009737
-1.300000,-0.400000,80.836393
-1.300000,-0.300000,65.439214
-1.300000,-0.200000,53.457355
-1.300000,-0.100000,43.802754
-1.300000,-0.000000,35.353975
-1.300000,0.100000,26.736002
-1.300000,0.200000,16.517178
-1.300000,0.300000,3.947109
-1.300000,0.400000,-10.295610
-1.300000,0.500000,-24.176236
-1.300000,0.600000,-35.263822
-1.300000,0.700000,-41.684303
-1.300000,0.800000,-42.449275
-1.300000,0.900000,-37.534998
-1.300000,1.000000,-28.094318
-1.300000,1.100000,-16.387121
-1.300000,1.200000,-5.003060
-1.300000,1.300000,4.197973
-1.300000,1.400000,10.627534
-1.300000,1.500000,14.738571
-1.300000,1.600000,17.418358
-1.300000,1.700000,19.494964
-1.300000,1.800000,21.545485
-1.300000,1.900000,23.924202
-1.300000,2.000000,26.864654
-1.300000,2.100000,30.569648
-1.300000,2.200000,35.270384
-1.300000,2.300000,41.266429
-1.300000,2.400000,48.962275
-1.300000,2.500000,58.912317
-1.300000,2.600000,71.883748
-1.300000,2.700000,88.947846
-1.300000,2.800000,111.614414
-1.300000,2.900000,142.031690
-1.200000,-1.000000,322.482857
-1.200000,-0.900000,242.511279
-1.200000,-0.800000,184.940839
-1.200000,-0.700000,143.017607
-1.200000,-0.600000,112.130516
-1.200000,-0.500000,89.084029
-1.200000,-0.400000,71.628171
-1.200000,-0.300000,58.165863
-1.200000,-0.200000,47.555477
-1.200000,-0.100000,38.888798
-1.200000,-0.000000,31.173439
-1.200000,0.100000,23.091796
-1.200000,0.200000,13.231007
-1.200000,0.300000,0.879038
-1.200000,0.400000,-13.310344
-1.200000,0.500000,-27.664890
-1.200000,0.600000,-40.559838
-1.200000,0.700000,-50.839114
-1.200000,0.800000,-57.188972
-1.200000,0.900000,-57.834259
-1.200000,1.000000,-51.610749
-1.200000,1.100000,-39.396452
-1.200000,1.200000,-24.168835
-1.200000,1.300000,-9.491107
-1.200000,1.400000,2.201932
-1.200000,1.500000,10.270570
-1.200000,1.600000,15.416062
-1.200000,1.700000,18.823588
-1.200000,1.800000,21.545278
-1.200000,1.900000,24.297130
-1.200000,2.000000,27.521838
-1.200000,2.100000,31.526815
-1.200000,2.200000,36.598744
-1.200000,2.300000,43.079395
-1.200000,2.400000,51.421147
-1.200000,2.500000,62.243252
-1.200000,2.600000,76.405157
-1.200000,2.700000,95.111530
-1.200000,2.800000,120.067034
-1.200000,2.900000,153.707309
-1.100000,-1.000000,280.072867
-1.100000,-0.900000,211.885645
-1.100000,-0.800000,162.556453
-1.100000,-0.700000,126.457581
-1.100000,-0.600000,99.721629
-1.100000,-0.500000,79.641091
-1.100000,-0.400000,64.283288
-1.100000,-0.300000,52.266449
-1.100000,-0.200000,42.620355
-1.100000,-0.100000,34.587407
-1.100000,-0.000000,27.275398
-1.100000,0.100000,19.393192
-1.100000,0.200000,9.573594
-1.100000,0.300000,-2.657939
-1.100000,0.400000,-16.268278
-1.100000,0.500000,-29.575007
-1.100000,0.600000,-41.904895
-1.100000,0.700000,-53.816171
-1.100000,0.800000,-65.178126
-1.100000,0.900000,-73.466101
-1.100000,1.000000,-74.768994
-1.100000,1.100000,-66.803684
-1.100000,1.200000,-50.948585
-1.100000,1.300000,-31.515252
-1.100000,1.400000,-13.203817
-1.100000,1.500000,1.085351
-1.100000,1.600000,10.815990
-1.100000,1.700000,17.037512
-1.100000,1.800000,21.274955
-1.100000,1.900000,24.817371
-1.100000,2.000000,28.528110
-1.100000,2.100000,32.954840
-1.100000,2.200000,38.508417
-1.100000,2.300000,45.605196
-1.100000,2.400000,54.764717
-1.100000,2.500000,66.689645
-1.100000,2.600000,82.355904
-1.100000,2.700000,103.136174
-1.100000,2.800000,130.980728
-1.100000,2.900000,168.687890
-1.000000,-1.000000,246.669535
-1.000000,-0.900000,187.737419
-1.000000,-0.800000,144.894832
-1.000000,-0.700000,113.387310
-1.000000,-0.600000,89.921354
-1.000000,-0.500000,72.158756
-1.000000,-0.400000,58.397625
-1.000000,-0.300000,47.411361
-1.000000,-0.200000,38.369643
-1.000000,-0.100000,30.656680
-1.000000,-0.000000,23.466396
-1.000000,0.100000,15.485951
-1.000000,0.200000,5.342246
-1.000000,0.300000,-7.130173
-1.000000,0.400000,-20.178737
-1.000000,0.500000,-31.534697
-1.000000,0.600000,-41.039177
-1.000000,0.700000,-51.266618
-1.000000,0.800000,-64.628804
-1.000000,0.900000,-79.749601
-1.000000,1.000000,-91.130117
-1.000000,1.100000,-92.682803
-1.000000,1.200000,-81.953552
-1.000000,1.300000,-61.626072
-1.000000,1.400000,-37.602707
-1.000000,1.500000,-15.607962
-1.000000,1.600000,1.200790
-1.000000,1.700000,12.545795
-1.000000,1.800000,19.896119
-1.000000,1.900000,25.133542
-1.000000,2.000000,29.784903
-1.000000,2.100000,34.870644
-1.000000,2.200000,41.072254
-1.000000,2.300000,48.955865
-1.000000,2.400000,59.147213
-1.000000,2.500000,72.460919
-1.000000,2.600000,90.021620
-1.000000,2.700000,113.414604
-1.000000,2.800000,144.900920
-1.000000,2.900000,187.738531
-0.900000,-1.000000,220.312961
-0.900000,-0.900000,168.686247
-0.900000,-0.800000,130.971737
-0.900000,-0.700000,103.095861
-0.900000,-0.600000,82.207829
-0.900000,-0.500000,66.243547
-0.900000,-0.400000,53.659085
-0.900000,-0.300000,43.332772
-0.900000,-0.200000,34.556407
-0.900000,-0.100000,26.869818
-0.900000,-0.000000,19.565396
-0.900000,0.100000,11.269989
-0.900000,0.200000,0.510688
-0.900000,0.300000,-12.624829
-0.900000,0.400000,-25.515157
-0.900000,0.500000,-34.825589
-0.900000,0.600000,-40.199395
-0.900000,0.700000,-45.742956
-0.900000,0.800000,-56.844637
-0.900000,0.900000,-74.972056
-0.900000,1.000000,-95.329463
-0.900000,1.100000,-109.357864
-0.900000,1.200000,-109.920414
-0.900000,1.300000,-95.392054
-0.900000,1.400000,-70.134056
-0.900000,1.500000,-41.547097
-0.900000,1.600000,-16.116370
-0.900000,1.700000,2.981981
-0.900000,1.800000,15.862771
-0.900000,1.900000,24.453974
-0.900000,2.000000,30.988439
-0.900000,2.100000,37.226312
-0.900000,2.200000,44.366201
-0.900000,2.300000,53.278311
-0.900000,2.400000,64.777531
-0.900000,2.500000,79.840932
-0.900000,2.600000,99.788044
-0.900000,2.700000,126.475674
-0.900000,2.800000,162.560490
-0.900000,2.900000,211.886382
-0.800000,-1.000000,199.546725
-0.800000,-0.900000,153.704931
-0.800000,-0.800000,120.054017
-0.800000,-0.700000,95.053173
-0.800000,-0.600000,76.190844
-0.800000,-0.500000,61.597909
-0.800000,-0.400000,49.823763
-0.800000,-0.300000,39.807419
-0.800000,-0.200000,30.956771
-0.800000,-0.100000,23.004237
-0.800000,-0.000000,15.384303
-0.800000,0.100000,6.649979
-0.800000,0.200000,-4.871472
-0.800000,0.300000,-18.971432
-0.800000,0.400000,-32.195959
-0.800000,0.500000,-39.926756
-0.800000,0.600000,-41.022850
-0.800000,0.700000,-40.269451
-0.800000,0.800000,-45.443529
-0.800000,0.900000,-61.374757
-0.800000,1.000000,-86.008241
-0.800000,1.100000,-111.029946
-0.800000,1.200000,-126.139287
-0.800000,1.300000,-124.344086
-0.800000,1.400000,-105.358839
-0.800000,1.500000,-75.197990
-0.800000,1.600000,-42.474552
-0.800000,1.700000,-14.100369
-0.800000,1.800000,6.971834
-0.800000,1.900000,21.354695
-0.800000,2.000000,31.443024
-0.800000,2.100000,39.801043
-0.800000,2.200000,48.426623
-0.800000,2.300000,58.747952
-0.800000,2.400000,71.930550
-0.800000,2.500000,89.209839
-0.800000,2.600000,112.172920
-0.800000,2.700000,143.029244
-0.800000,2.800000,184.943446
-0.800000,2.900000,242.511757
-0.700000,-1.000000,183.285940
-0.700000,-0.900000,142.028316
-0.700000,-0.800000,111.595943
-0.700000,-0.700000,88.865042
-0.700000,-0.600000,71.579697
-0.700000,-0.500000,57.997142
-0.700000,-0.400000,46.699555
-0.700000,-0.300000,36.645549
-0.700000,-0.200000,27.363610
-0.700000,-0.100000,18.839276
-0.700000,-0.000000,10.725501
-0.700000,0.100000,1.517399
-0.700000,0.200000,-10.746137
-0.700000,0.300000,-25.895900
-0.700000,0.400000,-39.793096
-0.700000,0.500000,-46.560891
-0.700000,0.600000,-44.016733
-0.700000,0.700000,-36.919713
-0.700000,0.800000,-34.377739
-0.700000,0.900000,-43.837792
-0.700000,1.000000,-66.594195
-0.700000,1.100000,-96.992123
-0.700000,1.200000,-124.712677
-0.700000,1.300000,-139.073310
-0.700000,1.400000,-133.871078
-0.700000,1.500000,-110.258716
-0.700000,1.600000,-75.675429
-0.700000,1.700000,-39.556821
-0.700000,1.800000,-8.865805
-0.700000,1.900000,13.900054
-0.700000,2.000000,29.923378
-0.700000,2.100000,42.051450
-0.700000,2.200000,53.165806
-0.700000,2.300000,65.542212
-0.700000,2.400000,80.955144
-0.700000,2.500000,101.072106
-0.700000,2.600000,127.870138
-0.700000,2.700000,164.029336
-0.700000,2.800000,213.374664
-0.700000,2.900000,281.476831
-0.600000,-1.000000,170.723637
-0.600000,-0.900000,133.088582
-0.600000,-0.800000,105.193971
-0.600000,-0.700000,84.241189
-0.600000,-0.600000,68.160539
-0.600000,-0.500000,55.273479
-0.600000,-0.400000,44.135554
-0.600000,-0.300000,33.685048
-0.600000,-0.200000,23.585328
-0.600000,-0.100000,14.159625
-0.600000,-0.000000,5.388914
-0.600000,0.100000,-4.245165
-0.600000,0.200000,-17.067841
-0.600000,0.300000,-33.117576
-0.600000,0.400000,-47.763837
-0.600000,0.500000,-54.029929
-0.600000,0.600000,-48.718730
-0.600000,0.700000,-36.248639
-0.600000,0.800000,-26.181968
-0.600000,0.900000,-27.285300
-0.600000,1.000000,-43.319119
-0.600000,1.100000,-72.026950
-0.600000,1.200000,-105.862373
-0.600000,1.300000,-133.968406
-0.600000,1.400000,-145.998035
-0.600000,1.500000,-136.770075
-0.600000,1.600000,-108.797665
-0.600000,1.700000,-70.605444
-0.600000,1.800000,-31.984316
-0.600000,1.900000,0.447019
-0.600000,2.000000,24.852636
-0.600000,2.100000,43.029315
-0.600000,2.200000,58.264571
-0.600000,2.300000,73.786102
-0.600000,2.400000,92.271886
-0.600000,2.500000,116.089762
-0.600000,2.600000,147.809874
-0.600000,2.700000,190.762842
-0.600000,2.800000,249.646923
-0.600000,2.900000,331.308478
-0.500000,-1.000000,161.264241
-0.500000,-0.900000,126.469302
-0.500000,-0.800000,100.554705
-0.500000,-0.700000,80.972772
-0.500000,-0.600000,65.780650
-0.500000,-0.500000,53.305575
-0.500000,-0.400000,42.016165
-0.500000,-0.300000,30.790280
-0.500000,-0.200000,19.449639
-0.500000,-0.100000,8.763788
-0.500000,-0.000000,-0.815749
-0.500000,0.100000,-10.750087
-0.500000,0.200000,-23.796631
-0.500000,0.300000,-40.379125
-0.500000,0.400000,-55.587341
-0.500000,0.500000,-61.544961
-0.500000,0.600000,-54.197272
-0.500000,0.700000,-37.622142
-0.500000,0.800000,-21.427057
-0.500000,0.900000,-14.643410
-0.500000,1.000000,-22.000035
-0.500000,1.100000,-43.673168
-0.500000,1.200000,-75.775548
-0.500000,1.300000,-110.385338
-0.500000,1.400000,-136.790547
-0.500000,1.500000,-145.272717
-0.500000,1.600000,-131.778126
-0.500000,1.700000,-100.014794
-0.500000,1.800000,-59.154088
-0.500000,1.900000,-18.820830
-0.500000,2.000000,15.097159
-0.500000,2.100000,41.601523
-0.500000,2.200000,63.144774
-0.500000,2.300000,83.493290
-0.500000,2.400000,106.359154
-0.500000,2.500000,135.119618
-0.500000,2.600000,173.239235
-0.500000,2.700000,224.974068
-0.500000,2.800000,296.201649
-0.500000,2.900000,395.459722
-0.400000,-1.000000,154.476491
-0.400000,-0.900000,121.873063
-0.400000,-0.800000,97.472477
-0.400000,-0.700000,78.916857
-0.400000,-0.600000,64.337951
-0.400000,-0.500000,52.012227
-0.400000,-0.400000,40.259182
-0.400000,-0.300000,27.855297
-0.400000,-0.200000,14.812450
